TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM STATION NAME,TO STATION ID,TO STATION NAME,USER TYPE,GENDER,BIRTH YEAR,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
25961077,12/31/2019 09:21:40 AM,12/31/2019 09:25:27 AM,5457,226,672,Franklin St & Illinois St,111,Sedgwick St & Huron St,Subscriber,Male,1992,41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252),41.894666,-87.638437,POINT (-87.638437 41.894666)
25961076,12/31/2019 09:21:01 AM,12/31/2019 09:29:46 AM,72,525,91,Clinton St & Washington Blvd,38,Clark St & Lake St,Subscriber,Male,1954,41.88338,-87.64117,POINT (-87.64117 41.88338),41.886020828,-87.630876058,POINT (-87.6308760584 41.88602082773)
25961075,12/31/2019 09:19:29 AM,12/31/2019 09:38:02 AM,1135,1112,66,Clinton St & Lake St,626,Delano Ct & Roosevelt Rd,Subscriber,Female,1986,41.885637,-87.641823,POINT (-87.641823 41.885637),41.867491,-87.63219,POINT (-87.63219 41.867491)
25961074,12/31/2019 09:19:14 AM,12/31/2019 09:31:00 AM,5590,706,337,Clark St & Chicago Ave,52,Michigan Ave & Lake St,Subscriber,Female,1990,41.89675,-87.63089,POINT (-87.63089 41.89675),41.886024,-87.624117,POINT (-87.624117 41.886024)
25961073,12/31/2019 09:18:17 AM,12/31/2019 09:49:14 AM,5531,1856,260,Kedzie Ave & Milwaukee Ave,111,Sedgwick St & Huron St,Subscriber,Male,1989,41.929567,-87.707857,POINT (-87.707857 41.929567),41.894666,-87.638437,POINT (-87.638437 41.894666)
25961072,12/31/2019 09:15:57 AM,12/31/2019 09:21:15 AM,1348,318,94,Clark St & Armitage Ave,118,Sedgwick St & North Ave,Subscriber,Male,1985,41.918306,-87.636282,POINT (-87.636282 41.918306),41.911386,-87.638677,POINT (-87.638677 41.911386)
25961071,12/31/2019 09:15:52 AM,12/31/2019 09:32:22 AM,3763,989,29,Noble St & Milwaukee Ave,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1989,41.90068,-87.6626,POINT (-87.6626 41.90068),41.87772613,-87.65478743,POINT (-87.65478743 41.87772613)
25961070,12/31/2019 09:15:50 AM,12/31/2019 09:31:22 AM,1041,931,55,Halsted St & Roosevelt Rd,81,Daley Center Plaza,Subscriber,Male,1966,41.867324,-87.648625,POINT (-87.648625 41.867324),41.884241,-87.629634,POINT (-87.629634 41.884241)
25961069,12/31/2019 09:15:40 AM,12/31/2019 09:27:09 AM,3560,688,66,Clinton St & Lake St,57,Clinton St & Roosevelt Rd,Subscriber,Male,1969,41.885637,-87.641823,POINT (-87.641823 41.885637),41.867117782,-87.641087959,POINT (-87.6410879593 41.8671177825)
25961068,12/31/2019 09:15:31 AM,12/31/2019 09:22:39 AM,1811,428,128,Damen Ave & Chicago Ave,210,Ashland Ave & Division St,Subscriber,Female,1991,41.895769,-87.67722,POINT (-87.67722 41.895769),41.90345,-87.667747,POINT (-87.667747 41.90345)
25961067,12/31/2019 09:15:16 AM,12/31/2019 09:17:39 AM,2598,143,56,Desplaines St & Kinzie St,66,Clinton St & Lake St,Subscriber,Male,1963,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.885637,-87.641823,POINT (-87.641823 41.885637)
25961066,12/31/2019 09:15:03 AM,12/31/2019 09:26:02 AM,939,659,620,Orleans St & Chestnut St (NEXT Apts),77,Clinton St & Madison St,Subscriber,Male,1975,41.898203,-87.637536,POINT (-87.637536 41.898203),41.882242,-87.641066,POINT (-87.641066 41.882242)
25961065,12/31/2019 09:14:57 AM,12/31/2019 09:24:22 AM,453,565,35,Streeter Dr & Grand Ave,672,Franklin St & Illinois St,Subscriber,Male,1988,41.892278,-87.612043,POINT (-87.612043 41.892278),41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252)
25961064,12/31/2019 09:14:56 AM,12/31/2019 09:19:46 AM,1528,290,71,Morgan St & Lake St,77,Clinton St & Madison St,Subscriber,Male,1988,41.885483308,-87.652304856,POINT (-87.6523048564 41.8854833079),41.882242,-87.641066,POINT (-87.641066 41.882242)
25961063,12/31/2019 09:14:47 AM,12/31/2019 09:23:32 AM,3045,524,351,Cottage Grove Ave & 51st St,121,Blackstone Ave & Hyde Park Blvd,Subscriber,Female,1979,41.803038,-87.606615,POINT (-87.606615 41.803038),41.802562,-87.590368,POINT (-87.590368 41.802562)
25961062,12/31/2019 09:14:29 AM,12/31/2019 09:21:10 AM,3201,400,56,Desplaines St & Kinzie St,192,Canal St & Adams St,Subscriber,Male,1969,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.879255,-87.639904,POINT (-87.639904 41.879255)
25961061,12/31/2019 09:13:56 AM,12/31/2019 09:34:33 AM,6435,1236,17,Honore St & Division St,110,Dearborn St & Erie St,Subscriber,Female,1988,41.903119,-87.673935,POINT (-87.673935 41.903119),41.893992,-87.629318,POINT (-87.629318 41.893992)
25961060,12/31/2019 09:13:56 AM,12/31/2019 09:18:19 AM,3264,263,24,Fairbanks Ct & Grand Ave,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1973,41.8925,-87.6207,POINT (-87.6207 41.8925),41.898586651,-87.621915226,POINT (-87.6219152258 41.8985866514)
25961058,12/31/2019 09:13:12 AM,12/31/2019 09:18:05 AM,2387,293,93,Sheffield Ave & Willow St,118,Sedgwick St & North Ave,Subscriber,Female,1959,41.913688,-87.652855,POINT (-87.652855 41.913688),41.911386,-87.638677,POINT (-87.638677 41.911386)
25961057,12/31/2019 09:12:59 AM,12/31/2019 09:22:24 AM,5995,564,182,Wells St & Elm St,133,Kingsbury St & Kinzie St,Subscriber,Male,1992,41.903222,-87.634324,POINT (-87.634324 41.903222),41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258)
25961056,12/31/2019 09:12:16 AM,12/31/2019 09:19:53 AM,4142,457,255,Indiana Ave & Roosevelt Rd,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1952,41.867888,-87.623041,POINT (-87.623041 41.867888),41.87785,-87.62408,POINT (-87.62408 41.87785)
25961055,12/31/2019 09:12:12 AM,12/31/2019 09:22:32 AM,386,619,264,Stetson Ave & South Water St,18,Wacker Dr & Washington St,Subscriber,Female,1987,41.886835,-87.62232,POINT (-87.62232 41.886835),41.883132,-87.637321,POINT (-87.637321 41.883132)
25961054,12/31/2019 09:12:06 AM,12/31/2019 09:17:39 AM,3887,333,418,Ellis Ave & 53rd St,328,Ellis Ave & 58th St,Subscriber,Male,1967,41.799336263,-87.600958114,POINT (-87.6009581145 41.79933626261),41.788746,-87.601334,POINT (-87.601334 41.788746)
25961053,12/31/2019 09:11:43 AM,12/31/2019 09:26:42 AM,3470,899,192,Canal St & Adams St,110,Dearborn St & Erie St,Subscriber,Male,1969,41.879255,-87.639904,POINT (-87.639904 41.879255),41.893992,-87.629318,POINT (-87.629318 41.893992)
25961052,12/31/2019 09:11:19 AM,12/31/2019 09:20:24 AM,5176,544,111,Sedgwick St & Huron St,98,LaSalle St & Washington St,Subscriber,Male,1963,41.894666,-87.638437,POINT (-87.638437 41.894666),41.882664,-87.63253,POINT (-87.63253 41.882664)
25961051,12/31/2019 09:10:10 AM,12/31/2019 09:23:15 AM,1684,785,205,Paulina St & 18th St,282,Halsted St & Maxwell St,Subscriber,Male,1986,41.857901,-87.668745,POINT (-87.668745 41.857901),41.864883,-87.647071,POINT (-87.647071 41.864883)
25961049,12/31/2019 09:09:57 AM,12/31/2019 09:16:14 AM,3936,376,298,Lincoln Ave & Belle Plaine Ave,239,Western Ave & Leland Ave,Subscriber,Male,1959,41.95602,-87.680293,POINT (-87.680293 41.95602),41.96581646,-87.686498165,POINT (-87.686498165131 41.965816460012)
25961050,12/31/2019 09:09:51 AM,12/31/2019 09:22:22 AM,2365,751,182,Wells St & Elm St,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1992,41.903222,-87.634324,POINT (-87.634324 41.903222),41.925858,-87.638973,POINT (-87.638973 41.925858)
25961048,12/31/2019 09:08:29 AM,12/31/2019 09:20:29 AM,4711,719,260,Kedzie Ave & Milwaukee Ave,258,Logan Blvd & Elston Ave,Subscriber,Male,1994,41.929567,-87.707857,POINT (-87.707857 41.929567),41.929465,-87.684158,POINT (-87.684158 41.929465)
25961047,12/31/2019 09:08:05 AM,12/31/2019 09:21:39 AM,5137,813,299,Halsted St & Roscoe St,34,Cannon Dr & Fullerton Ave,Subscriber,Male,1982,41.94367,-87.64895,POINT (-87.64895 41.94367),41.926755988,-87.634428785,POINT (-87.6344287848 41.9267559875)
25961046,12/31/2019 09:07:59 AM,12/31/2019 09:12:48 AM,4620,288,77,Clinton St & Madison St,68,Clinton St & Tilden St,Subscriber,Female,1967,41.882242,-87.641066,POINT (-87.641066 41.882242),41.875885,-87.640795,POINT (-87.640795 41.875885)
25961045,12/31/2019 09:07:57 AM,12/31/2019 09:13:31 AM,2708,334,344,Ravenswood Ave & Lawrence Ave,325,Clark St & Winnemac Ave,Subscriber,Female,1995,41.96909,-87.674237,POINT (-87.674237 41.96909),41.97334,-87.66778,POINT (-87.66778 41.97334)
25961044,12/31/2019 09:07:55 AM,12/31/2019 09:21:20 AM,5113,804,176,Clark St & Elm St,40,LaSalle St & Adams St,Subscriber,Male,1964,41.902973,-87.63128,POINT (-87.63128 41.902973),41.879344373,-87.631985221,POINT (-87.6319852213 41.87934437346)
25961043,12/31/2019 09:07:39 AM,12/31/2019 09:19:48 AM,27,729,48,Larrabee St & Kingsbury St,36,Franklin St & Jackson Blvd,Subscriber,Male,1989,41.897764,-87.642884,POINT (-87.642884 41.897764),41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559)
25961042,12/31/2019 09:07:20 AM,12/31/2019 09:19:57 AM,5116,756,29,Noble St & Milwaukee Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1989,41.90068,-87.6626,POINT (-87.6626 41.90068),41.88338,-87.64117,POINT (-87.64117 41.88338)
25961041,12/31/2019 09:06:45 AM,12/31/2019 09:09:56 AM,229,191,325,Clark St & Winnemac Ave,295,Broadway & Argyle St,Subscriber,Male,1987,41.97334,-87.66778,POINT (-87.66778 41.97334),41.973815,-87.65966,POINT (-87.65966 41.973815)
25961040,12/31/2019 09:06:23 AM,12/31/2019 09:27:41 AM,6297,1278,305,Western Ave & Division St,230,Lincoln Ave & Roscoe St,Subscriber,Female,1933,41.902893,-87.687275,POINT (-87.687275 41.902893),41.94334,-87.67097,POINT (-87.67097 41.94334)
25961039,12/31/2019 09:05:43 AM,12/31/2019 09:10:43 AM,2868,300,283,LaSalle St & Jackson Blvd,43,Michigan Ave & Washington St,Subscriber,Male,1988,41.878166,-87.631929,POINT (-87.631929 41.878166),41.883984065,-87.624683976,POINT (-87.624683976173 41.883984064727)
25961038,12/31/2019 09:05:09 AM,12/31/2019 09:13:09 AM,1439,480,326,Clark St & Leland Ave,306,Sheridan Rd & Buena Ave,Subscriber,,1992,41.967096,-87.667429,POINT (-87.667429 41.967096),41.958494,-87.654966,POINT (-87.654966 41.958494)
25961036,12/31/2019 09:04:59 AM,12/31/2019 09:14:10 AM,4021,551,134,Peoria St & Jackson Blvd,51,Clark St & Randolph St,Subscriber,Male,1986,41.877641596,-87.649617791,POINT (-87.649617791176 41.877641596275),41.884576228,-87.63188991,POINT (-87.63188991 41.884576228)
25961037,12/31/2019 09:04:51 AM,12/31/2019 09:09:53 AM,4359,302,49,Dearborn St & Monroe St,164,Franklin St & Lake St,Subscriber,Male,1969,41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815),41.885837,-87.6355,POINT (-87.6355 41.885837)
25961035,12/31/2019 09:04:12 AM,12/31/2019 09:16:47 AM,694,755,346,Ada St & Washington Blvd,98,LaSalle St & Washington St,Subscriber,Male,1990,41.88283,-87.661206,POINT (-87.661206 41.88283),41.882664,-87.63253,POINT (-87.63253 41.882664)
25961034,12/31/2019 09:03:40 AM,12/31/2019 09:14:20 AM,5413,640,211,St. Clair St & Erie St,174,Canal St & Madison St,Subscriber,Male,1990,41.894448,-87.622663,POINT (-87.622663 41.894448),41.882091,-87.639833,POINT (-87.639833 41.882091)
25961033,12/31/2019 09:03:23 AM,12/31/2019 09:09:54 AM,2196,391,77,Clinton St & Madison St,169,Canal St & Harrison St,Subscriber,,1967,41.882242,-87.641066,POINT (-87.641066 41.882242),41.874255,-87.639573,POINT (-87.639573 41.874255)
25961032,12/31/2019 09:03:02 AM,12/31/2019 09:07:23 AM,2578,260,484,Monticello Ave & Irving Park Rd,489,Drake Ave & Addison St,Subscriber,Male,1986,41.954004839,-87.71912818,POINT (-87.7191281797 41.95400483876),41.947326,-87.717582,POINT (-87.717582 41.947326)
25961031,12/31/2019 09:02:01 AM,12/31/2019 09:04:54 AM,2458,173,67,Sheffield Ave & Fullerton Ave,302,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1978,41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819),41.928712,-87.653833,POINT (-87.653833 41.928712)
25961030,12/31/2019 09:01:38 AM,12/31/2019 09:14:45 AM,433,786,37,Dearborn St & Adams St,199,Wabash Ave & Grand Ave,Subscriber,Male,1976,41.879356359,-87.629791036,POINT (-87.6297910363 41.8793563587),41.891466,-87.626761,POINT (-87.626761 41.891466)
25961029,12/31/2019 09:01:20 AM,12/31/2019 09:11:03 AM,5714,583,334,Lake Shore Dr & Belmont Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1990,41.940775,-87.639192,POINT (-87.639192 41.940775),41.949275,-87.646303,POINT (-87.646303 41.949275)
25961028,12/31/2019 09:01:13 AM,12/31/2019 09:05:27 AM,3100,254,15,Racine Ave & 18th St,205,Paulina St & 18th St,Subscriber,Male,1987,41.858166,-87.656495,POINT (-87.656495 41.858166),41.857901,-87.668745,POINT (-87.668745 41.857901)
25961027,12/31/2019 09:00:55 AM,12/31/2019 09:14:54 AM,3113,839,141,Clark St & Lincoln Ave,212,Wells St & Hubbard St,Subscriber,Male,1974,41.915689,-87.6346,POINT (-87.6346 41.915689),41.889906,-87.634266,POINT (-87.634266 41.889906)
25961026,12/31/2019 09:00:25 AM,12/31/2019 09:16:32 AM,1904,967,332,Burling St (Halsted) & Diversey Pkwy (Temp),20,Sheffield Ave & Kingsbury St,Subscriber,Female,1977,41.93314,-87.64776,POINT (-87.64776 41.93314),41.910522,-87.653106,POINT (-87.653106 41.910522)
25961025,12/31/2019 08:59:15 AM,12/31/2019 09:03:41 AM,5752,266,77,Clinton St & Madison St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1971,41.882242,-87.641066,POINT (-87.641066 41.882242),41.878166,-87.631929,POINT (-87.631929 41.878166)
25961024,12/31/2019 08:58:47 AM,12/31/2019 09:10:19 AM,3470,692,137,Morgan Ave & 14th Pl,192,Canal St & Adams St,Subscriber,Male,1975,41.862378,-87.651062,POINT (-87.651062 41.862378),41.879255,-87.639904,POINT (-87.639904 41.879255)
25961023,12/31/2019 08:58:29 AM,12/31/2019 09:04:10 AM,4298,341,264,Stetson Ave & South Water St,49,Dearborn St & Monroe St,Subscriber,Male,1989,41.886835,-87.62232,POINT (-87.62232 41.886835),41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815)
25961022,12/31/2019 08:58:16 AM,12/31/2019 09:07:37 AM,2163,560,73,Jefferson St & Monroe St,112,Green St & Randolph St,Subscriber,Male,1970,41.880422,-87.642746,POINT (-87.642746 41.880422),41.883668,-87.64867,POINT (-87.64867 41.883668)
25961021,12/31/2019 08:57:33 AM,12/31/2019 09:00:39 AM,1158,185,195,Columbus Dr & Randolph St,44,State St & Randolph St,Subscriber,Male,1984,41.884728,-87.619521,POINT (-87.619521 41.884728),41.884730201,-87.627733569,POINT (-87.6277335692 41.8847302006)
25961020,12/31/2019 08:57:31 AM,12/31/2019 09:01:55 AM,1612,264,80,Aberdeen St & Monroe St,73,Jefferson St & Monroe St,Subscriber,Male,1971,41.880419,-87.655519,POINT (-87.655519 41.880419),41.880422,-87.642746,POINT (-87.642746 41.880422)
25961019,12/31/2019 08:57:21 AM,12/31/2019 09:02:43 AM,1962,322,340,Clark St & Wrightwood Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1992,41.929546,-87.643118,POINT (-87.643118 41.929546),41.932418,-87.652705,POINT (-87.652705 41.932418)
25961018,12/31/2019 08:57:19 AM,12/31/2019 09:04:27 AM,5475,428,300,Broadway & Barry Ave,304,Broadway & Waveland Ave,Subscriber,Female,1995,41.937725,-87.644095,POINT (-87.644095 41.937725),41.949074,-87.648636,POINT (-87.648636 41.949074)
25961017,12/31/2019 08:56:48 AM,12/31/2019 09:05:37 AM,2819,528,181,LaSalle St & Illinois St,77,Clinton St & Madison St,Subscriber,Male,1989,41.890762,-87.631697,POINT (-87.631697 41.890762),41.882242,-87.641066,POINT (-87.641066 41.882242)
25961016,12/31/2019 08:56:30 AM,12/31/2019 09:23:08 AM,824,1597,232,Pine Grove Ave & Waveland Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1966,41.949275,-87.646303,POINT (-87.646303 41.949275),41.932588,-87.636427,POINT (-87.636427 41.932588)
25961015,12/31/2019 08:56:20 AM,12/31/2019 09:03:35 AM,905,434,254,Pine Grove Ave & Irving Park Rd,117,Wilton Ave & Belmont Ave,Subscriber,Male,1990,41.954383,-87.648043,POINT (-87.648043 41.954383),41.94018,-87.65304,POINT (-87.65304 41.94018)
25961014,12/31/2019 08:56:14 AM,12/31/2019 09:06:25 AM,493,610,174,Canal St & Madison St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1982,41.882091,-87.639833,POINT (-87.639833 41.882091),41.87785,-87.62408,POINT (-87.62408 41.87785)
25961013,12/31/2019 08:56:11 AM,12/31/2019 09:07:56 AM,5722,705,72,Wabash Ave & 16th St,287,Franklin St & Monroe St,Subscriber,Male,1991,41.860384,-87.625813,POINT (-87.625813 41.860384),41.880317,-87.635185,POINT (-87.635185 41.880317)
25961012,12/31/2019 08:55:40 AM,12/31/2019 09:01:24 AM,1736,344,74,Kingsbury St & Erie St,194,Wabash Ave & Wacker Pl,Subscriber,Female,1985,41.893808056,-87.641697228,POINT (-87.641697227955 41.893808056244),41.886875,-87.62603,POINT (-87.62603 41.886875)
25961011,12/31/2019 08:54:30 AM,12/31/2019 09:03:03 AM,4332,513,56,Desplaines St & Kinzie St,169,Canal St & Harrison St,Subscriber,Male,1994,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.874255,-87.639573,POINT (-87.639573 41.874255)
25961010,12/31/2019 08:53:28 AM,12/31/2019 09:22:51 AM,3387,1763,325,Clark St & Winnemac Ave,515,Paulina St & Howard St,Subscriber,Female,1987,41.97334,-87.66778,POINT (-87.66778 41.97334),42.019159,-87.673573,POINT (-87.673573 42.019159)
25961009,12/31/2019 08:52:58 AM,12/31/2019 09:03:47 AM,5021,649,99,Lake Shore Dr & Ohio St,133,Kingsbury St & Kinzie St,Subscriber,Male,1994,41.89257,-87.614492,POINT (-87.614492 41.89257),41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258)
25961007,12/31/2019 08:52:26 AM,12/31/2019 08:57:55 AM,810,328,21,Aberdeen St & Jackson Blvd,638,Clinton St & Jackson Blvd,Subscriber,Female,1982,41.87772613,-87.65478743,POINT (-87.65478743 41.87772613),41.87811603,-87.639838457,POINT (-87.639838457108 41.878116030105)
25961006,12/31/2019 08:52:13 AM,12/31/2019 08:56:48 AM,746,275,84,Milwaukee Ave & Grand Ave,96,Desplaines St & Randolph St,Subscriber,Male,1993,41.891578,-87.648384,POINT (-87.648384 41.891578),41.88461619,-87.644570585,POINT (-87.6445705849 41.88461618962)
25961005,12/31/2019 08:51:33 AM,12/31/2019 08:58:14 AM,5083,400,236,Sedgwick St & Schiller St,364,Larrabee St & Oak St,Subscriber,Male,1979,41.907626,-87.638566,POINT (-87.638566 41.907626),41.900219493,-87.642985468,POINT (-87.6429854676 41.90021949323)
25961004,12/31/2019 08:51:19 AM,12/31/2019 09:01:10 AM,1558,591,111,Sedgwick St & Huron St,52,Michigan Ave & Lake St,Subscriber,Male,1995,41.894666,-87.638437,POINT (-87.638437 41.894666),41.886024,-87.624117,POINT (-87.624117 41.886024)
25961002,12/31/2019 08:51:03 AM,12/31/2019 09:05:38 AM,4324,875,30,Ashland Ave & Augusta Blvd,98,LaSalle St & Washington St,Subscriber,Male,1980,41.899643,-87.6677,POINT (-87.6677 41.899643),41.882664,-87.63253,POINT (-87.63253 41.882664)
25961001,12/31/2019 08:51:01 AM,12/31/2019 09:01:24 AM,3403,623,343,Racine Ave & Wrightwood Ave,258,Logan Blvd & Elston Ave,Subscriber,Female,1986,41.928887,-87.658971,POINT (-87.658971 41.928887),41.929465,-87.684158,POINT (-87.684158 41.929465)
25960999,12/31/2019 08:50:32 AM,12/31/2019 09:01:00 AM,5904,628,86,Eckhart Park,287,Franklin St & Monroe St,Subscriber,Male,1989,41.89637337,-87.66098386,POINT (-87.66098386 41.89637337),41.880317,-87.635185,POINT (-87.635185 41.880317)
25960998,12/31/2019 08:49:13 AM,12/31/2019 09:09:42 AM,5760,1229,273,Michigan Ave & 18th St,18,Wacker Dr & Washington St,Subscriber,Male,1992,41.857813,-87.62455,POINT (-87.62455 41.857813),41.883132,-87.637321,POINT (-87.637321 41.883132)
25960997,12/31/2019 08:49:11 AM,12/31/2019 08:55:38 AM,2794,386,620,Orleans St & Chestnut St (NEXT Apts),636,Orleans St & Hubbard St,Subscriber,Female,1989,41.898203,-87.637536,POINT (-87.637536 41.898203),41.890028,-87.636618,POINT (-87.636618 41.890028)
25960996,12/31/2019 08:48:49 AM,12/31/2019 08:54:19 AM,5873,330,503,Drake Ave & Fullerton Ave,641,Central Park Ave & Bloomingdale Ave,Subscriber,Male,1967,41.924398819,-87.715441036,POINT (-87.7154410355 41.924398819),41.914166,-87.716755,POINT (-87.716755 41.914166)
25960995,12/31/2019 08:48:39 AM,12/31/2019 08:55:43 AM,1549,424,255,Indiana Ave & Roosevelt Rd,49,Dearborn St & Monroe St,Subscriber,Male,1985,41.867888,-87.623041,POINT (-87.623041 41.867888),41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815)
25960994,12/31/2019 08:47:33 AM,12/31/2019 09:02:41 AM,79,907,94,Clark St & Armitage Ave,199,Wabash Ave & Grand Ave,Subscriber,Male,1982,41.918306,-87.636282,POINT (-87.636282 41.918306),41.891466,-87.626761,POINT (-87.626761 41.891466)
25960993,12/31/2019 08:47:33 AM,12/31/2019 09:02:03 AM,118,870,224,Halsted St & Willow St,91,Clinton St & Washington Blvd,Subscriber,Male,1981,41.913865,-87.648755,POINT (-87.648755 41.913865),41.88338,-87.64117,POINT (-87.64117 41.88338)
25960992,12/31/2019 08:47:26 AM,12/31/2019 08:53:56 AM,3067,390,271,Cottage Grove Ave & 43rd St,410,Prairie Ave & 43rd St,Subscriber,Female,1961,41.816499,-87.606582,POINT (-87.606582 41.816499),41.816658893,-87.619412462,POINT (-87.6194124619 41.81665889302)
25960991,12/31/2019 08:46:56 AM,12/31/2019 08:52:30 AM,5454,333,425,Harper Ave & 59th St,328,Ellis Ave & 58th St,Subscriber,Male,1961,41.787942813,-87.58831517,POINT (-87.5883151702 41.78794281287),41.788746,-87.601334,POINT (-87.601334 41.788746)
25960990,12/31/2019 08:46:30 AM,12/31/2019 08:56:41 AM,2982,610,192,Canal St & Adams St,31,Franklin St & Chicago Ave,Subscriber,Male,1975,41.879255,-87.639904,POINT (-87.639904 41.879255),41.896746973,-87.635667622,POINT (-87.635667622089 41.896746973094)
25960989,12/31/2019 08:46:20 AM,12/31/2019 09:02:11 AM,2318,950,19,Throop (Loomis) St & Taylor St,37,Dearborn St & Adams St,Subscriber,Male,1987,41.868968,-87.659141,POINT (-87.659141 41.868968),41.879356359,-87.629791036,POINT (-87.6297910363 41.8793563587)
